"name","review","type"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        С рождения я не только аллергик, но и астматик. До подросткового возраста родители лечили какими-то таблетками, а потом внезапно наступила длительная ремиссия (когда обращаться в больницу даже смысла не было - здоровье было отличное), которая длилась до того момента, пока я не переехала в Заполярье. Говорят, там за год проживания вылезают все болезни, которые когда-либо были, может быть дело и в этом. Астма вернулась и чтобы бороться с ней, я решила обратиться к врачу. Тогда мне и выписали ""Симбикорт"". Пользуюсь препаратом уже более десяти лет. Астма полностью под контролем. Действительно, препарат накапливается в организме и позволяет делать перерывы в применении, но прерывать прием нужно только после наступления стойкого результата и снижения дозы до минимальной - так советовал врач.Пользоваться ""Симбикортом"" очень удобно: открыл, повернул сколько нужно раз (зависит от необходимого количества доз на прием), вдохнул, закрыл. Вкус и запах отсутствуют, частицы порошка не ощущаются, никакого дискомфорта.Цена у препарата достаточно высокая, но ""коллеги""-аллергики делились, что некоторым из них жизненно необходим какой-то другой препарат, стоящий в два раза дороже, так что, смотря с какой стороны смотреть на ситуацию.Мне это средство очень помогает. Побочных эффектов не заметила. Получаю бесплатно две упаковки по 60 доз (160/4.5 мкг) в месяц, так как состою на учете по астме. При случае, когда попадается в какой-нибудь аптеке этот препарат подешевле, покупаю за свои денежки про запас, на случай того, что не успею сходить к врачу за ежемесячным рецептом. Пожалуй, эти хождения являются единственным неудобным моментом, связанным с этим препаратом.Рекомендую всем быть здоровыми и веселыми.
        
            Время использования: 11 лет
        
        
                
            Стоимость: 1650 руб.
        
        
        Год выпуска/покупки: 2017Общее впечатление: Опыт применения более 10 лет: эффективен и незаменим
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        В 1912 году в Англии была основана фармацевтическая компания под названием Atlas Chemical Industries. Материнской компанией для неё оказался известный и один из крупнейших в мире американский химический концерн Дюпон. А в Швеции в 1913 году, в свою очередь, была организована фармацевтическая компания Astra AB, прогремевшая на весь мир в 1949 году своим изобретением и началом промышленного выпуска анестетика лидокаина. И вот в 1999 году после собственных метаморфозов, преобразований, разделений и слияний эти две компании объединились в одну, которая стала называться AstraZeneca plc. В настоящее время шведско-английская фармацевтическая компания AstraZeneca входит в десятку крупнейших мировых производителей современных лекарственных средств.Симбикорт Турбухалер, детище компании AstraZeneca, представляет собой флакон с мелкодисперсным гранулированным порошком для ингаляций с регулируемым количеством порошка на одну дозу ингаляции, и с различным количеством доз в одном флаконе. В зависимости от количества доз (60 или 120) цена флакона может колебаться в прямо пропорциональных пределах, но в любом варианте такой флакон будет стоить дорого:Ингаляции осуществляются путём резкого вдоха порции-дозы порошка, который проникает глубоко в лёгкие на фазе сильного вдоха. На флаконе для более удобного дозирования имеется механическая система регулировки отдаваемой флаконом дозы. Такой флакон с препаратом является предметом индивидуального пользования, и не предназначен для лечения нескольких пациентов. Упаковка с препаратом:Оболочка флакона:Сам флакон с препаратом:Действующих веществ в симбикорте два. Одно из них будесонид, кортикостероидный препарат типа преднизолона. Второе - формотерол, который является так называемым селективным антагонистом бета2 рецепторов. Первый компонент оказывает мощное противовоспалительное действие, уменьшает общий отёк бронхов, выработку слизи, отёчность их слизистой, снижает гиперреактивность дыхательных путей. Таким образом, восстанавливается функция газообмена в лёгких на уровне бронхов. Второй компонент расслабляет гладкую мускулатуру бронхов, увеличивает их просвет и улучшает вентиляцию. При этом эффект от этого компонента может сохраняться до 12 часов после применения препарата, а от первого ещё дольше.Симбикорт Турбухалер используется в основном для профилактики приступов и лечения такого тяжёлого заболевания, как бронхиальная астма. В этом плане это очень мощный и действенный препарат. Но также возможно эффективное применение данного лекарственного средства для лечения различных, в том числе тяжёлых обструктивных заболеваний лёгких, сопровождающихся одышкой, длительным кашлем, чувством нехватки воздуха, в том числе не только на фазе выдоха, но и на фазе вдоха и пр. Например, после перенесенных тяжёлых ОРВИ с осложнениями на дыхательные пути. Выходить из курса лечения симбикортом следует постепенно, резко отменять препарат нельзя. Подробно о механизмах действия препарата указано во вкладке ""описание"".После применения симбикорта ротовую полость следует прополоскать водой. Детям до 6 лет этот препарат противопоказан вообще. У пациентов с инфекционными заболеваниями верхних дыхательных путей, такими, как туберкулёз, бактериальные, грибковые, вирусные инфекции, а также рядом серьёзных хронических заболеваний эндокринной и сердечно-сосудистой системы симбикорт следует применять с осторожностью. Будесонид может угнетать иммунную систему, а формотерол влиять на эндокринную и сердечно-сосудистую. Ингаляции с препаратом типа медрол могут дать эффект, аналогичный компоненту будесонид препарата симбикорт.
        
            Время использования: Неоднократно.
        
        
                
            Стоимость: 1419 руб.
        
        
        Год выпуска/покупки: 2010Общее впечатление: Мощный и дорогой препарат.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        Астма очень неприятное заболевание. Диагноз поставили около двух лет назад после бронхита. Пульмонолог выписал симбикорт как постоянное лечение, принимала его около 1,5 лет. Использовать его просто, эффект на себе я подтвердила. Меня он устраивал. Совмещение его функций, как бронхорасширяющего и снимающего воспаление дает ему еще больше плюсов. Дозировка была по одному вдоху два раза в сутки, через некоторое время сменила на один раз в сутки по одному вдоху. И потом, когда иногда забывала его принимать, поняла, что могу время от времени обходится без него, затем к лечению был прибавлен препарат сингуляр. С ним и вовсе жила без симбикорта, затем сингуляр не стала покупать и перешла снова только на симбикорт на один раз в день и со времненем отказалась от всего. Баллон симбикорта рассчитан на месяц-два, я его использовала 7 месяцев. Когда там уже ничего не осталось или остались крохи, вдыхала только для самовнушения. И сейчас обхожусь без всего. Лишь иногда при сильных физ. нагрузках использую вентолин. Всем здоровья!
        Общее впечатление: Симбикорт помог мне совсем отказаться от лекарств!
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        У меня осенью бывает аллергия, а этой осенью что то аллергия была очень сильная и я стала задыхаться (видимо не успели скосить амброзию) и врач прописал мне ""Симбикорт Турбухалер"" предупредив при этом, что пользоваться надо точно по инструкции так как препарат имеет много противопоказаний .Упаковка оригинальная, дозатор со счетчиком доз - очень удобно. Аллергию лекарство сняло практически мгновенно, но врач сказал использовать до конца, правда его прописали вместе с таблетками и каплями в нос - аллергия то прошла, а вот после приема лекарств голова еще неделю болела, правда я не знаю конкретно от чего - или от таблеток, или от ""Симбикорт Турбухалер"" .
        
            Время использования: 1 месяц
        
        
                
            Стоимость: 1100 руб.
        
        
        Год выпуска/покупки: 2014Общее впечатление: лечит но не безопасен
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        Давненько уже не пользуюсь данным препаратом, но хочу поделиться опытом по его применению, надо сказать, вполне эффективному. Препарат мне назначили для лечения астмы, частота применения - ежедневно. Имеет накопительный эффект, т. е. накапливается в организме и действует длительное время, поэтому эффект от него виден не сразу. Я принимала препарат в течение года. У ингалятора очень замороченный процесс использования, надо внимательно прочитать инструкцию. После применения очень тщательно надо прополоскать рот, чтобы не заполучить кандидоз (один из возможных побочных эффектов). Обязательно надо следить за индикатором доз, чтобы не пропустить момент, когда лекарство закончится (индикатор показывает не каждую дозу, а сдвигается только через 10 доз).У препарата большое количество побочных эффектов, но у меня их было два: постоянная тахикардия и часто тряслись руки, невозможно иногда было взять ложку. После отмены препарата все прошло.Не знаю, вылечил ли ингалятор мою астму или это только временный эффект, но уже 2 года ни одного приступа (астма была не тяжелой формы). То, что препарат помог, это без сомнений так.
        
            Стоимость: 1000 руб.
        
        
        Общее впечатление: Эффективный препарат для лечения астмы, но серьезные побочные эффекты.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        Первый раз назначили препарат летом 2010 года, когда орви переросло в бронхит и дышать было тяжело. на месяц врач назначил симбикорт. до этого 2 года по требованию пользовалась беродуалом. в 2011 году заболела в очередной раз - беродуал никак не снимал приступы, а вот симбикорта не оказалось в продаже ни в одной аптеке, проходила перерегистрация препарата - в итоге загремела в бльницу, 2 дня в реанимации, дальше двусторонняя пневмония со всеми вытекающими последствиями. после этого случаю, всегда в запасе держу дополнительный флакончик. приступы снимает практически сразу. Если не правильно подобрана доза, то проявляются побочные действия - тремор и повышенное сердцебиение. Но за это время я уже сама научилась редактировать дозировку. в общем и целом я довольна, и жить с ним действительно становится проще. 
        Общее впечатление: Препарат, который помогает снимать астматические приступы
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        Моя теща страдает бронхиальной астмой. Приступы порой бывают очень сильные. В этой непростой ситуации нам очень помогает ингаляционный гормональный препарат АстраЗенека «Симбикорт Турбухалер», который производит фирма АстраЗенека АБ (Швеция, г. Седертелье).Пользуется этим препаратом теща достаточно давно. Он постоянно с ней: и дома, и на улице, и когда едем а дачу. Обычно она делает по 2 ингаляции 2 раза в сутки, утром и вечером. И, конечно же, если чувствует, что приближается приступ, сразу же делает дополнительные ингаляции.В целом, теща довольна действием этого препарата. Я постоянно наблюдаю, как она спасается им от сильных приступов астмы. В комплексе с другими препаратами «Симбикорт Турбухалер» обеспечивает астматикам сравнительно спокойную жизнь. Но есть здесь одно ""но"": препарат очень дорогой. Последний раз мы его покупали в интернет-аптеке за 1390 руб. И это считается недорого! Жена иго видела в обычных аптеках еще дороже. Но что делать, если такое серьезное у человека заболевание, как бронхиальная астма?Подводя итог, я хочу сказать, что готов рекомендовать этот препарат всем, кто в нем нуждается. Конечно же, пользоваться им можно только по рекомендации врача. Производителю ставлю за работу оценку 5 по пятибалльной шкале.
        
            Время использования: Постоянно
        
        
                
            Стоимость: 1390 руб.
        
        
        Год выпуска/покупки: 2016Общее впечатление: Надежный препарат
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        Я астматик со стажем, перепробовала множество средств, прекрасно понимаю как сложно людям с такой проблемой. Ещё не так давно Астма звучало как приговор, но теперь появились средства позволяющие жить практически как обычный человек, как все! Одно из них это Ингаляционный гормональный препарат АстраЗенека ""Симбикорт . Я опасалась начинать принимать этот препарат, прочитала множество информации про него, так как описанные побочные эффекты давольно серьёзны. Но однажды решилась, и поняла что жизнь вновь прекрасна! Эффект натупил почти сразу, и длится он очень долго, дыхание вскоре нормализовалось и общее самочувствие значительно улучшилось! Препарат одновременно купирует аллергические проявления астмы, и воспалительные процессы в дыхательных путях. Также неоспаримый плюс - минимальное системное действие, тоесть препарат работает точечно, в отличии от перроральных глюкокартикостероидов, тоесть нагрузка на организм значительно ниже. Побочных эффектов(по крайней мере ярко выраженных так и не обнаружилось), единственное условие полоскать рот после применения препарата, что совсем не сложно. Очень удобная упаковка, простота использования подобных средств большой плюс, потому что использовать их нужно постоянно. Например в сравнении с препаратами для небулайзера, турбухалер можно использовать где и когда удобно.Конечно препарат не из дешёвых, но поверьте мне оно того стоит! Жить нормальной жизнью и радоваться ей! Если есть интересующие вопросы относительно препарата пишите в комментариях, обязательно отвечу, поделюсь опытом. Потому что информации, отзывов о нём мало. !!! С момента написания отзыва прошло года два, продолжаю принимать гормональный препарат АстраЗенека ""Симбикорт, и жить как нормальный обычный человек! Более того принимала во время БЕРЕМЕННОСТИ, было как раз лето, сезон аллергии, необходимо было принимать... всё прошло хорошо! тьфу-тьфу!По поводу гормонофобии послушайте доктора Комаровского, приёма гормонов не стоит бояться, по крайней мере на уровне современных препаратов! Антигистаминные средства, и антибиотики вреда организму наносят больше!  Своевременно начатое адекватное лечение спасёт от многих проблем!Запущенное заболевание(в частности АСТМА)намного опаснее каких либо побочных эффектов!!!!! вплоть до летального исхода...
        
            Время использования: 2 года
        
        
                
            Стоимость: 1500 руб.
        
        
        Общее впечатление: одно из самых эффективных средств на рынке!прост в использовании.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        Каждый курильщик со стажем имеет кашель, вначале по утрам, а потом в течении дня. Мой муж не исключение. Кашель по утрам был всегда, но в эту зиму стал почти постоянным, по ночам с трудноотделяемой мокротой, усилением одышки. Это называется хроническая обструктивная болезнь легких, при которой неумолимо ухудшаются дренажные то есть очистительные возможности бронхов, отсюда воспаление-отек в них, спазм, уменьшение просвета бронхов, а в итоге снижение доставки кислорода тканям со всеми вытекающими.Своевременно начатое лечение (а в идеале полное прекращение курения!) останавливает/ замедляет процесс. Так вот, симбикорт подавляет/ устраняет воспаление, а значит прерывает дальнейшее патологическое развитие. Идеальная форма доставки лекарства путем ингаляции прямо в дыхательные пути, почти нивелирует побочные эффекты гормонального лечения. Положительные эффекты у супруга пошли на 5-ый день. Сегодня будет уже почти месяц применения. Мужу удобно прыскать всего два раза в день. Кашель в течении дня исчез, по утрам не приступообразный, мокрота отделяется хорошо, уменьшилась одышка. Наладился сон. Появилась уверенность в излечении. Конечно препарат хорош в комплексной схеме при ХОБЛ. Обещаю писать о других средствах при данной проблеме.
        
            Время использования: 2016
        
        
        
        Год выпуска/покупки: 2016Общее впечатление: Лечение хронического бронхита курильщика ( ХОБЛ)
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        Вынуждена принимать данный препарат более 5 лет. К сожалению, слезть с него не могу, через две недели мое состояние резко ухудшается, спать, работать и просто жить я без него не могу. Я астматик с атопической формой с детства, и с годами лучше мое состояние не становилось. Вышла замуж и переехала к мужу, через некоторое время, приступы стали просто не выносимы, смена места жительства очень сильно повлияла на мой организм. Я была вынуждена принимать гору таблеток. После похода к пульмонологу и аллергологу мне назначили препарат Симбикорт, через неделю приема мне стало значительно лучше. Через две качество моей жизни улучшилось, я превратилась в почти нормального человека. Одышка ушла, я могла спать всю ночь. Приступы меня мучили особенно ночью. Препарат несомненно эффективный, но перед его применением нужно взвесить все плюсы и минусы. Это гормональный препарат, организм быстро к нему привыкает, отказаться от него в последующем сложно. В инструкции к препаратам обычно пишут в разделе применение при беременности: следует назначать только в тех случаях, когда ожидаемая польза терапии для матери превышает потенциальный риск для плода. Высказывание применимо не только к беременным, польза от препарата должна значительно превышать риск от применения. То есть если вы не можете обойтись без гормонов, они вам жизненно необходимы, вы испробовали все другие средства в борьбе с астмой, вы приходите к гормонам. Как гормональный препарат, он очень удобен, не требует небулайзера. Подышали, запили водой и все. Дома места много не занимает. Флаконы бывают на 60 и 120 доз, дозировка 80 или 160. Препарат дорогой от 1000 руб. Симбикорт содержит формотерол и будесонид, первый быстро купирующее средство на 12 часов, второй глюкокортикостероид длительного накопительного действия. Список побочных действий внушительный, на себе ни одного пока не ощутила, кроме раздражающего действия на горло, проблема решается путем запивания воды после применения. 
        
            Время использования: более 5 лет
        
        
        
        Год выпуска/покупки: 2015Общее впечатление: Эффективный препарат
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
"Ингаляционный гормональный препарат АстраЗенека ""Симбикорт Турбухалер""","
        Симбикорт мне прописал врач пульмонолог семь лет назад, когда выяснилось, что у меня астма. Ингаляции делала с симбикортом пол года. Астма вошла в стадию ремиссии и долго меня не беспокоила. Но недавно опять начала чувствовать приступы удушья и решила опять пролечиться этим препаратом.Упакован ингалятор в картонную коробку плюс ингалятор запаян, что гарантирует стерильность.Для лечения астмы применяется дозировка 80/4.5 мкг/ доза, но есть ещё и дозирова в два раза больше - это для лечения ХОБЛ.Симбикорт использовать просто и удобно:дозатор повернуть вправо, влево и глубоко вдохнуть через мундштук. При этом задерживать дыхание не обязательно, так как вдыхаем порошок, который сразу оседает на бронхах. Однако важно вдохнуть как можно глубже.Ещё один важный момент, после ингаляции необходимо прополаскать рот, так как препарат гормональный и если проглотить его, то в желудок попадёт небольшая часть гормонов, что понятное дело ни к чему.это фото мундштука, через который нужно вдыхать.дозотор красный, находится внизу ингалятора. Так же на ингаляторе есть индикатор доз, который показывает, сколько доз осталось. Соответственно, когда на индикаторе показался нолик, значит симбикорт закончился и пора покупать новый.У симбикорма много побочных эффектов, таких как тремор, головная боль и ещё целый список. Однако, никаких побочек у меня не было.Ингалятор закрывается крышкой, его удобно брать с собой по необходимости. Использую 2 раза в день по 1-2 ингаляции. Но дозировку, конечно, должен назначить врач.Цена у Симбикорта довольно высокая. За 60 доз от 1100 рублей. Его можно получать бесплатно, но это целая сложная процедура. Раньше пыталась оформить, но так и не вышло. Поэтому сейчас даже не пытаюсь, а сама покупаю.Препарат эффективный. Во время приёма симбикорта не требуется использовать ингаляторы, снимающие бронхрспазм, такие как вентолин Мой отзыв о Вентолине, так как симбикорт сам снимает любые спазмы бронхов.Всем спасибо за внимание.Будет здоровы :)
        
            Время использования: Несколько лет
        
        
                
            Стоимость: 1100 руб.
        
        
        Год выпуска/покупки: 2016Общее впечатление: Помогает астму вывести в стадию ремиссии
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","симбикорт"
